  0.347999066     -0.617396593     -0.584102452    
  0.348999053     -0.617980301     -0.583348930    
  0.349999040     -0.618563294     -0.582589447    
  0.350999027     -0.619145513     -0.581824005    
  0.351999015     -0.619726956     -0.581052601    
  0.352999002     -0.620307624     -0.580275178    
  0.353998989     -0.620887518     -0.579491735    
  0.354998976     -0.621466637     -0.578702271    
  0.355998963     -0.622044921     -0.577906728    
  0.356998950     -0.622622430     -0.577105105    
  0.357998937     -0.623199105     -0.576297343    
  0.358998924     -0.623775005     -0.575483501    
  0.359998912     -0.624350071     -0.574663460    
  0.360998899     -0.624924302     -0.573837280    
  0.361998886     -0.625497699     -0.573004901    
  0.362998873     -0.626070261     -0.572166324    
  0.363998860     -0.626641989     -0.571321547    
  0.364998847     -0.627212882     -0.570470512    
  0.365998834     -0.627782941     -0.569613218    
  0.366998821     -0.628352106     -0.568749607    
  0.367998809     -0.628920436     -0.567879677    
  0.368998796     -0.629487872     -0.567003429    
  0.369998783     -0.630054414     -0.566120803    
  0.370998770     -0.630620062     -0.565231800    
  0.371998757     -0.631184876     -0.564336419    
  0.372998744     -0.631748736     -0.563434660    
  0.373998731     -0.632311702     -0.562526464    
  0.374998719     -0.632873774     -0.561611772    
  0.375998706     -0.633434951     -0.560690582    
  0.376998693     -0.633995175     -0.559762895    
  0.377998680     -0.634554446     -0.558828712    
  0.378998667     -0.635112822     -0.557887971    
  0.379998654     -0.635670245     -0.556940675    
  0.380998641     -0.636226714     -0.555986822    
  0.381998628     -0.636782229     -0.555026352    
  0.382998616     -0.637336791     -0.554059207    
  0.383998603     -0.637890339     -0.553085446    
  0.384998590     -0.638442934     -0.552105010    
  0.385998577     -0.638994575     -0.551117897    
  0.386998564     -0.639545202     -0.550124049    
  0.387998551     -0.640094817     -0.549123466    
  0.388998538     -0.640643418     -0.548116088    
  0.389998525     -0.641191006     -0.547101915    
  0.390998513     -0.641737580     -0.546080947    
  0.391998500     -0.642283142     -0.545053184    
  0.392998487     -0.642827690     -0.544018567    
  0.393998474     -0.643371165     -0.542977095    
  0.394998461     -0.643913627     -0.541928709    
  0.395998448     -0.644455016     -0.540873408    
  0.396998435     -0.644995332     -0.539811134    
  0.397998422     -0.645534635     -0.538741946    
  0.398998410     -0.646072865     -0.537665725    
  0.399998397     -0.646609962     -0.536582530    
  0.400998384     -0.647145987     -0.535492301    
  0.401998371     -0.647680938     -0.534395039    
  0.402998358     -0.648214757     -0.533290684    
  0.403998345     -0.648747504     -0.532179236    
  0.404998332     -0.649279118     -0.531060636    
  0.405998319     -0.649809599     -0.529934883    
  0.406998307     -0.650338948     -0.528801978    
  0.407998294     -0.650867164     -0.527661920    
  0.408998281     -0.651394248     -0.526514649    
  0.409998268     -0.651920199     -0.525360107    
  0.410998255     -0.652444959     -0.524198294    
  0.411998242     -0.652968585     -0.523029208    
  0.412998229     -0.653491020     -0.521852851    
  0.413998216     -0.654012263     -0.520669162    
  0.414998204     -0.654532313     -0.519478083    
  0.415998191     -0.655051172     -0.518279672    
  0.416998178     -0.655568838     -0.517073810    
  0.417998165     -0.656085312     -0.515860558    
  0.418998152     -0.656600535     -0.514639854    
  0.419998139     -0.657114565     -0.513411701    
  0.420998126     -0.657627344     -0.512176037    
  0.421998113     -0.658138871     -0.510932863    
  0.422998101     -0.658649206     -0.509682119    
